data;ragionesociale;descrdestinazione;descrclasse;insegnante;descrgruppo;descrpiatto;presenze;qtaavanzata;percavanzata;tipo
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;3B;C;Secondi;bocconcini di tacchino agli aromi;21;3;14,29;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;3C;P;Contorni;carote all'olio;21;4;19,05;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;3C;P;Form. grat.;F- parmigiano reggiano grattugiato;21;0;0;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;3C;P;Forneria;F- pane fette;21;0;0;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;3C;P;Frutta;Frutta;21;0;0;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;3C;P;Primi;Caserecce al pomodoro e basilico;21;2;9,52;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;3C;P;Secondi;bocconcini di tacchino agli aromi;21;0;0;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;3D;B;Contorni;carote all'olio;19;3;15,79;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;3D;B;Form. grat.;F- parmigiano reggiano grattugiato;19;0;0;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;3D;B;Forneria;F- pane fette;19;0;0;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;3D;B;Frutta;Frutta;19;1;5,26;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;3D;B;Primi;Caserecce al pomodoro e basilico;19;0;0;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;3D;B;Secondi;bocconcini di tacchino agli aromi;19;8;42,11;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;4A;P;Contorni;carote all'olio;16;3;18,75;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;4A;P;Form. grat.;F- parmigiano reggiano grattugiato;16;0;0;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;4A;P;Forneria;F- pane fette;16;0;0;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;4A;P;Frutta;Frutta;16;0;0;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;4A;P;Primi;Caserecce al pomodoro e basilico;16;0;0;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;4A;P;Secondi;bocconcini di tacchino agli aromi;16;0;0;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;4B;M;Contorni;carote all'olio;17;6;35,29;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;4B;M;Form. grat.;F- parmigiano reggiano grattugiato;17;0;0;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;4B;M;Forneria;F- pane fette;17;0;0;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;4B;M;Frutta;Frutta;17;0;0;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;4B;M;Primi;Caserecce al pomodoro e basilico;17;2;11,76;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;4B;M;Secondi;bocconcini di tacchino agli aromi;17;0;0;1
20/09/2019 00:00;Comune di Sesto Fiorentino;EL BALDUCCI 1;4C;L;Contorni;carote all'olio;17;5;29,41;1
