data;ragionesociale;descrdestinazione;descrclasse;insegnante;descrgruppo;descrpiatto;presenze;qtaavanzata;percavanzata;tipo
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 2;5A;diletta;Frutta;Frutta;26;0;0;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 2;5A;diletta;Primi;casarecce al pesto di cavolo nero;26;5;19;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 2;5A;diletta;Secondi;frittata;26;10;38;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 2;5C;bini;Contorni;insalata mista;24;20;83;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 2;5C;bini;Forneria;F- pane fette;24;0;0;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 2;5C;bini;Frutta;Frutta;24;0;0;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 2;5C;bini;Primi;casarecce al pesto di cavolo nero;24;5;20;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. FRA RISTORO 2;5C;bini;Secondi;frittata;24;8;33;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. L. IL MAGNIFICO 1;1B;Carmela;Contorni;insalata mista;24;20;83;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. L. IL MAGNIFICO 1;1B;Carmela;Primi;casarecce al pesto di cavolo nero;24;5;20;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. L. IL MAGNIFICO 1;1B;Carmela;Secondi;frittata;24;6;25;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. L. IL MAGNIFICO 1;1C;Felia;Contorni;insalata mista;19;12;63;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. L. IL MAGNIFICO 1;1C;Felia;Primi;casarecce al pesto di cavolo nero;19;5;26;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. L. IL MAGNIFICO 1;1C;Felia;Secondi;frittata;19;6;31;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. L. IL MAGNIFICO 1;2B;M.Teresa;Contorni;insalata mista;22;22;100;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. L. IL MAGNIFICO 1;2B;M.Teresa;Primi;casarecce al pesto di cavolo nero;22;7;31;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. L. IL MAGNIFICO 1;2B;M.Teresa;Secondi;frittata;22;7;31;1
